         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
189.699997,  3.344910,  8.890990,  0.231583, -0.189000,  2.276000,  2.702000, 15.057000, 15.068178, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.800003,  3.344910,  8.890990,  0.231583, -0.189000,  2.276000,  2.702000, 15.057000, 15.067955, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
189.900009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.067736, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.000000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.067521, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.100006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.067310, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.199997,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.067104, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.066902, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.066704, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.066509, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
190.600006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.066319, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
